========== HORIZONTAL BEGIN ==========
row = 3, col = 16, congestion_value = 1.13043, demand = 26, supply = 23
row = 84, col = 0, congestion_value = 0, demand = 0, supply = 20
row = 84, col = 1, congestion_value = 0.05, demand = 1, supply = 20
row = 84, col = 2, congestion_value = 0.25, demand = 5, supply = 20
row = 84, col = 3, congestion_value = 0.35, demand = 7, supply = 20
row = 84, col = 4, congestion_value = 0.45, demand = 9, supply = 20
row = 84, col = 5, congestion_value = 0.75, demand = 15, supply = 20
row = 84, col = 6, congestion_value = 0.8, demand = 16, supply = 20
row = 84, col = 7, congestion_value = 0.9, demand = 18, supply = 20
row = 84, col = 8, congestion_value = 1.1, demand = 22, supply = 20
row = 84, col = 9, congestion_value = 1.1, demand = 22, supply = 20
row = 84, col = 10, congestion_value = 1.1, demand = 22, supply = 20
row = 84, col = 11, congestion_value = 0.75, demand = 15, supply = 20
row = 84, col = 12, congestion_value = 0.8, demand = 16, supply = 20
row = 84, col = 13, congestion_value = 0.75, demand = 15, supply = 20
row = 84, col = 14, congestion_value = 0.75, demand = 15, supply = 20
row = 84, col = 15, congestion_value = 0.9, demand = 18, supply = 20
row = 84, col = 16, congestion_value = 1.2, demand = 24, supply = 20
row = 84, col = 17, congestion_value = 0.9, demand = 18, supply = 20
row = 84, col = 18, congestion_value = 0.75, demand = 15, supply = 20
row = 84, col = 19, congestion_value = 0.85, demand = 17, supply = 20
row = 84, col = 20, congestion_value = 0.75, demand = 15, supply = 20
row = 84, col = 21, congestion_value = 0.8, demand = 16, supply = 20
row = 84, col = 22, congestion_value = 1.25, demand = 25, supply = 20
row = 84, col = 23, congestion_value = 1.1, demand = 22, supply = 20
row = 84, col = 24, congestion_value = 1.05, demand = 21, supply = 20
row = 84, col = 25, congestion_value = 1.1, demand = 22, supply = 20
row = 84, col = 26, congestion_value = 0.95, demand = 19, supply = 20
row = 84, col = 27, congestion_value = 0.8, demand = 16, supply = 20
row = 84, col = 28, congestion_value = 0.8, demand = 16, supply = 20
row = 84, col = 29, congestion_value = 0.65, demand = 13, supply = 20
row = 84, col = 30, congestion_value = 0.5, demand = 10, supply = 20
row = 84, col = 31, congestion_value = 0.55, demand = 11, supply = 20
row = 84, col = 32, congestion_value = 0.4, demand = 8, supply = 20
row = 84, col = 33, congestion_value = 0.7, demand = 14, supply = 20
row = 84, col = 34, congestion_value = 0.75, demand = 15, supply = 20
row = 84, col = 35, congestion_value = 0.5, demand = 10, supply = 20
row = 84, col = 36, congestion_value = 0.45, demand = 9, supply = 20
row = 84, col = 37, congestion_value = 0.55, demand = 11, supply = 20
row = 84, col = 38, congestion_value = 0.45, demand = 9, supply = 20
row = 84, col = 39, congestion_value = 0.5, demand = 10, supply = 20
row = 84, col = 40, congestion_value = 0.65, demand = 13, supply = 20
row = 84, col = 41, congestion_value = 0.5, demand = 10, supply = 20
row = 84, col = 42, congestion_value = 0.55, demand = 11, supply = 20
row = 84, col = 43, congestion_value = 0.55, demand = 11, supply = 20
row = 84, col = 44, congestion_value = 0.45, demand = 9, supply = 20
row = 84, col = 45, congestion_value = 0.45, demand = 9, supply = 20
row = 84, col = 46, congestion_value = 0.5, demand = 10, supply = 20
row = 84, col = 47, congestion_value = 0.55, demand = 11, supply = 20
row = 84, col = 48, congestion_value = 0.65, demand = 13, supply = 20
row = 84, col = 49, congestion_value = 0.6, demand = 12, supply = 20
row = 84, col = 50, congestion_value = 0.55, demand = 11, supply = 20
row = 84, col = 51, congestion_value = 0.55, demand = 11, supply = 20
row = 84, col = 52, congestion_value = 0.7, demand = 14, supply = 20
row = 84, col = 53, congestion_value = 0.65, demand = 13, supply = 20
row = 84, col = 54, congestion_value = 0.55, demand = 11, supply = 20
row = 84, col = 55, congestion_value = 0.4, demand = 8, supply = 20
row = 84, col = 56, congestion_value = 0.35, demand = 7, supply = 20
row = 84, col = 57, congestion_value = 0.45, demand = 9, supply = 20
row = 84, col = 58, congestion_value = 0.3, demand = 6, supply = 20
row = 84, col = 59, congestion_value = 0.35, demand = 7, supply = 20
row = 84, col = 60, congestion_value = 0.15, demand = 3, supply = 20
row = 84, col = 61, congestion_value = 0.2, demand = 4, supply = 20
row = 84, col = 62, congestion_value = 0.05, demand = 1, supply = 20
row = 85, col = 0, congestion_value = 0, demand = 0, supply = 20
row = 85, col = 1, congestion_value = 0.05, demand = 1, supply = 20
row = 85, col = 2, congestion_value = 0.2, demand = 4, supply = 20
row = 85, col = 3, congestion_value = 0.35, demand = 7, supply = 20
row = 85, col = 4, congestion_value = 0.45, demand = 9, supply = 20
row = 85, col = 5, congestion_value = 0.55, demand = 11, supply = 20
row = 85, col = 6, congestion_value = 0.8, demand = 16, supply = 20
row = 85, col = 7, congestion_value = 1.15, demand = 23, supply = 20
row = 85, col = 8, congestion_value = 1.2, demand = 24, supply = 20
row = 85, col = 9, congestion_value = 0.95, demand = 19, supply = 20
row = 85, col = 10, congestion_value = 1.05, demand = 21, supply = 20
row = 85, col = 11, congestion_value = 1, demand = 20, supply = 20
row = 85, col = 12, congestion_value = 0.9, demand = 18, supply = 20
row = 85, col = 13, congestion_value = 1, demand = 20, supply = 20
row = 85, col = 14, congestion_value = 0.9, demand = 18, supply = 20
row = 85, col = 15, congestion_value = 0.8, demand = 16, supply = 20
row = 85, col = 16, congestion_value = 0.85, demand = 17, supply = 20
row = 85, col = 17, congestion_value = 0.8, demand = 16, supply = 20
row = 85, col = 18, congestion_value = 0.7, demand = 14, supply = 20
row = 85, col = 19, congestion_value = 0.6, demand = 12, supply = 20
row = 85, col = 20, congestion_value = 0.55, demand = 11, supply = 20
row = 85, col = 21, congestion_value = 0.45, demand = 9, supply = 20
row = 85, col = 22, congestion_value = 0.5, demand = 10, supply = 20
row = 85, col = 23, congestion_value = 0.7, demand = 14, supply = 20
row = 85, col = 24, congestion_value = 0.65, demand = 13, supply = 20
row = 85, col = 25, congestion_value = 0.55, demand = 11, supply = 20
row = 85, col = 26, congestion_value = 0.6, demand = 12, supply = 20
row = 85, col = 27, congestion_value = 0.55, demand = 11, supply = 20
row = 85, col = 28, congestion_value = 0.5, demand = 10, supply = 20
row = 85, col = 29, congestion_value = 0.55, demand = 11, supply = 20
row = 85, col = 30, congestion_value = 0.5, demand = 10, supply = 20
row = 85, col = 31, congestion_value = 0.45, demand = 9, supply = 20
row = 85, col = 32, congestion_value = 0.35, demand = 7, supply = 20
row = 85, col = 33, congestion_value = 0.4, demand = 8, supply = 20
row = 85, col = 34, congestion_value = 0.55, demand = 11, supply = 20
row = 85, col = 35, congestion_value = 0.5, demand = 10, supply = 20
row = 85, col = 36, congestion_value = 0.35, demand = 7, supply = 20
row = 85, col = 37, congestion_value = 0.25, demand = 5, supply = 20
row = 85, col = 38, congestion_value = 0.3, demand = 6, supply = 20
row = 85, col = 39, congestion_value = 0.25, demand = 5, supply = 20
row = 85, col = 40, congestion_value = 0.2, demand = 4, supply = 20
row = 85, col = 41, congestion_value = 0.15, demand = 3, supply = 20
row = 85, col = 42, congestion_value = 0.25, demand = 5, supply = 20
row = 85, col = 43, congestion_value = 0.45, demand = 9, supply = 20
row = 85, col = 44, congestion_value = 0.75, demand = 15, supply = 20
row = 85, col = 45, congestion_value = 0.75, demand = 15, supply = 20
row = 85, col = 46, congestion_value = 0.8, demand = 16, supply = 20
row = 85, col = 47, congestion_value = 0.7, demand = 14, supply = 20
row = 85, col = 48, congestion_value = 0.35, demand = 7, supply = 20
row = 85, col = 49, congestion_value = 0.4, demand = 8, supply = 20
row = 85, col = 50, congestion_value = 0.45, demand = 9, supply = 20
row = 85, col = 51, congestion_value = 0.45, demand = 9, supply = 20
row = 85, col = 52, congestion_value = 0.65, demand = 13, supply = 20
row = 85, col = 53, congestion_value = 0.55, demand = 11, supply = 20
row = 85, col = 54, congestion_value = 0.6, demand = 12, supply = 20
row = 85, col = 55, congestion_value = 0.45, demand = 9, supply = 20
row = 85, col = 56, congestion_value = 0.6, demand = 12, supply = 20
row = 85, col = 57, congestion_value = 0.55, demand = 11, supply = 20
row = 85, col = 58, congestion_value = 0.35, demand = 7, supply = 20
row = 85, col = 59, congestion_value = 0.4, demand = 8, supply = 20
row = 85, col = 60, congestion_value = 0.4, demand = 8, supply = 20
row = 85, col = 61, congestion_value = 0.15, demand = 3, supply = 20
row = 85, col = 62, congestion_value = 0.25, demand = 5, supply = 20
row = 86, col = 0, congestion_value = 0, demand = 0, supply = 20
row = 86, col = 1, congestion_value = 0, demand = 0, supply = 20
row = 86, col = 2, congestion_value = 0.05, demand = 1, supply = 20
row = 86, col = 3, congestion_value = 0.25, demand = 5, supply = 20
row = 86, col = 4, congestion_value = 0.45, demand = 9, supply = 20
row = 86, col = 5, congestion_value = 0.55, demand = 11, supply = 20
row = 86, col = 6, congestion_value = 0.65, demand = 13, supply = 20
row = 86, col = 7, congestion_value = 0.75, demand = 15, supply = 20
row = 86, col = 8, congestion_value = 0.55, demand = 11, supply = 20
row = 86, col = 9, congestion_value = 0.45, demand = 9, supply = 20
row = 86, col = 10, congestion_value = 0.45, demand = 9, supply = 20
row = 86, col = 11, congestion_value = 0.55, demand = 11, supply = 20
row = 86, col = 12, congestion_value = 0.5, demand = 10, supply = 20
row = 86, col = 13, congestion_value = 0.6, demand = 12, supply = 20
row = 86, col = 14, congestion_value = 0.6, demand = 12, supply = 20
row = 86, col = 15, congestion_value = 0.6, demand = 12, supply = 20
row = 86, col = 16, congestion_value = 0.65, demand = 13, supply = 20
row = 86, col = 17, congestion_value = 0.9, demand = 18, supply = 20
row = 86, col = 18, congestion_value = 0.9, demand = 18, supply = 20
row = 86, col = 19, congestion_value = 0.6, demand = 12, supply = 20
row = 86, col = 20, congestion_value = 0.55, demand = 11, supply = 20
row = 86, col = 21, congestion_value = 0.55, demand = 11, supply = 20
row = 86, col = 22, congestion_value = 0.75, demand = 15, supply = 20
row = 86, col = 23, congestion_value = 0.65, demand = 13, supply = 20
row = 86, col = 24, congestion_value = 0.7, demand = 14, supply = 20
row = 86, col = 25, congestion_value = 0.85, demand = 17, supply = 20
row = 86, col = 26, congestion_value = 0.65, demand = 13, supply = 20
row = 86, col = 27, congestion_value = 0.55, demand = 11, supply = 20
row = 86, col = 28, congestion_value = 0.5, demand = 10, supply = 20
row = 86, col = 29, congestion_value = 0.4, demand = 8, supply = 20
row = 86, col = 30, congestion_value = 0.25, demand = 5, supply = 20
row = 86, col = 31, congestion_value = 0.5, demand = 10, supply = 20
row = 86, col = 32, congestion_value = 0.6, demand = 12, supply = 20
row = 86, col = 33, congestion_value = 0.55, demand = 11, supply = 20
row = 86, col = 34, congestion_value = 0.5, demand = 10, supply = 20
row = 86, col = 35, congestion_value = 0.3, demand = 6, supply = 20
row = 86, col = 36, congestion_value = 0.35, demand = 7, supply = 20
row = 86, col = 37, congestion_value = 0.2, demand = 4, supply = 20
row = 86, col = 38, congestion_value = 0.35, demand = 7, supply = 20
row = 86, col = 39, congestion_value = 0.35, demand = 7, supply = 20
row = 86, col = 40, congestion_value = 0.45, demand = 9, supply = 20
row = 86, col = 41, congestion_value = 0.45, demand = 9, supply = 20
row = 86, col = 42, congestion_value = 0.6, demand = 12, supply = 20
row = 86, col = 43, congestion_value = 0.55, demand = 11, supply = 20
row = 86, col = 44, congestion_value = 0.5, demand = 10, supply = 20
row = 86, col = 45, congestion_value = 0.5, demand = 10, supply = 20
row = 86, col = 46, congestion_value = 0.55, demand = 11, supply = 20
row = 86, col = 47, congestion_value = 0.5, demand = 10, supply = 20
row = 86, col = 48, congestion_value = 0.45, demand = 9, supply = 20
row = 86, col = 49, congestion_value = 0.4, demand = 8, supply = 20
row = 86, col = 50, congestion_value = 0.4, demand = 8, supply = 20
row = 86, col = 51, congestion_value = 0.4, demand = 8, supply = 20
row = 86, col = 52, congestion_value = 0.6, demand = 12, supply = 20
row = 86, col = 53, congestion_value = 0.45, demand = 9, supply = 20
row = 86, col = 54, congestion_value = 0.5, demand = 10, supply = 20
row = 86, col = 55, congestion_value = 0.6, demand = 12, supply = 20
row = 86, col = 56, congestion_value = 0.5, demand = 10, supply = 20
row = 86, col = 57, congestion_value = 0.35, demand = 7, supply = 20
row = 86, col = 58, congestion_value = 0.35, demand = 7, supply = 20
row = 86, col = 59, congestion_value = 0.45, demand = 9, supply = 20
row = 86, col = 60, congestion_value = 0.2, demand = 4, supply = 20
row = 86, col = 61, congestion_value = 0.25, demand = 5, supply = 20
row = 86, col = 62, congestion_value = 0.05, demand = 1, supply = 20
row = 87, col = 0, congestion_value = 0.05, demand = 1, supply = 20
row = 87, col = 1, congestion_value = 0, demand = 0, supply = 20
row = 87, col = 2, congestion_value = 0, demand = 0, supply = 20
row = 87, col = 3, congestion_value = 0.05, demand = 1, supply = 20
row = 87, col = 4, congestion_value = 0.25, demand = 5, supply = 20
row = 87, col = 5, congestion_value = 0.4, demand = 8, supply = 20
row = 87, col = 6, congestion_value = 0.6, demand = 12, supply = 20
row = 87, col = 7, congestion_value = 0.6, demand = 12, supply = 20
row = 87, col = 8, congestion_value = 0.65, demand = 13, supply = 20
row = 87, col = 9, congestion_value = 0.8, demand = 16, supply = 20
row = 87, col = 10, congestion_value = 0.8, demand = 16, supply = 20
row = 87, col = 11, congestion_value = 0.6, demand = 12, supply = 20
row = 87, col = 12, congestion_value = 0.7, demand = 14, supply = 20
row = 87, col = 13, congestion_value = 0.65, demand = 13, supply = 20
row = 87, col = 14, congestion_value = 0.65, demand = 13, supply = 20
row = 87, col = 15, congestion_value = 0.75, demand = 15, supply = 20
row = 87, col = 16, congestion_value = 0.6, demand = 12, supply = 20
row = 87, col = 17, congestion_value = 0.7, demand = 14, supply = 20
row = 87, col = 18, congestion_value = 0.5, demand = 10, supply = 20
row = 87, col = 19, congestion_value = 0.55, demand = 11, supply = 20
row = 87, col = 20, congestion_value = 0.65, demand = 13, supply = 20
row = 87, col = 21, congestion_value = 0.5, demand = 10, supply = 20
row = 87, col = 22, congestion_value = 0.45, demand = 9, supply = 20
row = 87, col = 23, congestion_value = 0.6, demand = 12, supply = 20
row = 87, col = 24, congestion_value = 0.45, demand = 9, supply = 20
row = 87, col = 25, congestion_value = 0.75, demand = 15, supply = 20
row = 87, col = 26, congestion_value = 0.5, demand = 10, supply = 20
row = 87, col = 27, congestion_value = 0.4, demand = 8, supply = 20
row = 87, col = 28, congestion_value = 0.3, demand = 6, supply = 20
row = 87, col = 29, congestion_value = 0.3, demand = 6, supply = 20
row = 87, col = 30, congestion_value = 0.2, demand = 4, supply = 20
row = 87, col = 31, congestion_value = 0.3, demand = 6, supply = 20
row = 87, col = 32, congestion_value = 0.25, demand = 5, supply = 20
row = 87, col = 33, congestion_value = 0.45, demand = 9, supply = 20
row = 87, col = 34, congestion_value = 0.3, demand = 6, supply = 20
row = 87, col = 35, congestion_value = 0.4, demand = 8, supply = 20
row = 87, col = 36, congestion_value = 0.25, demand = 5, supply = 20
row = 87, col = 37, congestion_value = 0.3, demand = 6, supply = 20
row = 87, col = 38, congestion_value = 0.3, demand = 6, supply = 20
row = 87, col = 39, congestion_value = 0.35, demand = 7, supply = 20
row = 87, col = 40, congestion_value = 0.4, demand = 8, supply = 20
row = 87, col = 41, congestion_value = 0.35, demand = 7, supply = 20
row = 87, col = 42, congestion_value = 0.4, demand = 8, supply = 20
row = 87, col = 43, congestion_value = 0.25, demand = 5, supply = 20
row = 87, col = 44, congestion_value = 0.3, demand = 6, supply = 20
row = 87, col = 45, congestion_value = 0.25, demand = 5, supply = 20
row = 87, col = 46, congestion_value = 0.3, demand = 6, supply = 20
row = 87, col = 47, congestion_value = 0.4, demand = 8, supply = 20
row = 87, col = 48, congestion_value = 0.4, demand = 8, supply = 20
row = 87, col = 49, congestion_value = 0.35, demand = 7, supply = 20
row = 87, col = 50, congestion_value = 0.3, demand = 6, supply = 20
row = 87, col = 51, congestion_value = 0.35, demand = 7, supply = 20
row = 87, col = 52, congestion_value = 0.5, demand = 10, supply = 20
row = 87, col = 53, congestion_value = 0.35, demand = 7, supply = 20
row = 87, col = 54, congestion_value = 0.1, demand = 2, supply = 20
row = 87, col = 55, congestion_value = 0.1, demand = 2, supply = 20
row = 87, col = 56, congestion_value = 0.15, demand = 3, supply = 20
row = 87, col = 57, congestion_value = 0.1, demand = 2, supply = 20
row = 87, col = 58, congestion_value = 0.2, demand = 4, supply = 20
row = 87, col = 59, congestion_value = 0.15, demand = 3, supply = 20
row = 87, col = 60, congestion_value = 0.1, demand = 2, supply = 20
row = 87, col = 61, congestion_value = 0.1, demand = 2, supply = 20
row = 87, col = 62, congestion_value = 0.05, demand = 1, supply = 20
row = 88, col = 0, congestion_value = 0, demand = 0, supply = 20
row = 88, col = 1, congestion_value = 0.05, demand = 1, supply = 20
row = 88, col = 2, congestion_value = 0.05, demand = 1, supply = 20
row = 88, col = 3, congestion_value = 0, demand = 0, supply = 20
row = 88, col = 4, congestion_value = 0.2, demand = 4, supply = 20
row = 88, col = 5, congestion_value = 0.35, demand = 7, supply = 20
row = 88, col = 6, congestion_value = 0.45, demand = 9, supply = 20
row = 88, col = 7, congestion_value = 0.65, demand = 13, supply = 20
row = 88, col = 8, congestion_value = 0.8, demand = 16, supply = 20
row = 88, col = 9, congestion_value = 0.7, demand = 14, supply = 20
row = 88, col = 10, congestion_value = 0.6, demand = 12, supply = 20
row = 88, col = 11, congestion_value = 0.5, demand = 10, supply = 20
row = 88, col = 12, congestion_value = 0.55, demand = 11, supply = 20
row = 88, col = 13, congestion_value = 0.45, demand = 9, supply = 20
row = 88, col = 14, congestion_value = 0.65, demand = 13, supply = 20
row = 88, col = 15, congestion_value = 0.65, demand = 13, supply = 20
row = 88, col = 16, congestion_value = 0.6, demand = 12, supply = 20
row = 88, col = 17, congestion_value = 0.65, demand = 13, supply = 20
row = 88, col = 18, congestion_value = 0.4, demand = 8, supply = 20
row = 88, col = 19, congestion_value = 0.75, demand = 15, supply = 20
row = 88, col = 20, congestion_value = 0.8, demand = 16, supply = 20
row = 88, col = 21, congestion_value = 0.6, demand = 12, supply = 20
row = 88, col = 22, congestion_value = 0.5, demand = 10, supply = 20
row = 88, col = 23, congestion_value = 0.45, demand = 9, supply = 20
row = 88, col = 24, congestion_value = 0.6, demand = 12, supply = 20
row = 88, col = 25, congestion_value = 0.8, demand = 16, supply = 20
row = 88, col = 26, congestion_value = 0.75, demand = 15, supply = 20
row = 88, col = 27, congestion_value = 0.65, demand = 13, supply = 20
row = 88, col = 28, congestion_value = 0.75, demand = 15, supply = 20
row = 88, col = 29, congestion_value = 0.55, demand = 11, supply = 20
row = 88, col = 30, congestion_value = 0.4, demand = 8, supply = 20
row = 88, col = 31, congestion_value = 0.5, demand = 10, supply = 20
row = 88, col = 32, congestion_value = 0.4, demand = 8, supply = 20
row = 88, col = 33, congestion_value = 0.25, demand = 5, supply = 20
row = 88, col = 34, congestion_value = 0.3, demand = 6, supply = 20
row = 88, col = 35, congestion_value = 0.3, demand = 6, supply = 20
row = 88, col = 36, congestion_value = 0.35, demand = 7, supply = 20
row = 88, col = 37, congestion_value = 0.3, demand = 6, supply = 20
row = 88, col = 38, congestion_value = 0.45, demand = 9, supply = 20
row = 88, col = 39, congestion_value = 0.4, demand = 8, supply = 20
row = 88, col = 40, congestion_value = 0.45, demand = 9, supply = 20
row = 88, col = 41, congestion_value = 0.3, demand = 6, supply = 20
row = 88, col = 42, congestion_value = 0.35, demand = 7, supply = 20
row = 88, col = 43, congestion_value = 0.35, demand = 7, supply = 20
row = 88, col = 44, congestion_value = 0.25, demand = 5, supply = 20
row = 88, col = 45, congestion_value = 0.25, demand = 5, supply = 20
row = 88, col = 46, congestion_value = 0.25, demand = 5, supply = 20
row = 88, col = 47, congestion_value = 0.2, demand = 4, supply = 20
row = 88, col = 48, congestion_value = 0.35, demand = 7, supply = 20
row = 88, col = 49, congestion_value = 0.4, demand = 8, supply = 20
row = 88, col = 50, congestion_value = 0.3, demand = 6, supply = 20
row = 88, col = 51, congestion_value = 0.3, demand = 6, supply = 20
row = 88, col = 52, congestion_value = 0.25, demand = 5, supply = 20
row = 88, col = 53, congestion_value = 0.35, demand = 7, supply = 20
row = 88, col = 54, congestion_value = 0.35, demand = 7, supply = 20
row = 88, col = 55, congestion_value = 0.45, demand = 9, supply = 20
row = 88, col = 56, congestion_value = 0.25, demand = 5, supply = 20
row = 88, col = 57, congestion_value = 0.25, demand = 5, supply = 20
row = 88, col = 58, congestion_value = 0.35, demand = 7, supply = 20
row = 88, col = 59, congestion_value = 0.2, demand = 4, supply = 20
row = 88, col = 60, congestion_value = 0.15, demand = 3, supply = 20
row = 88, col = 61, congestion_value = 0.1, demand = 2, supply = 20
row = 88, col = 62, congestion_value = 0.1, demand = 2, supply = 20
row = 89, col = 0, congestion_value = 0, demand = 0, supply = 20
row = 89, col = 1, congestion_value = 0.1, demand = 2, supply = 20
row = 89, col = 2, congestion_value = 0.15, demand = 3, supply = 20
row = 89, col = 3, congestion_value = 0.15, demand = 3, supply = 20
row = 89, col = 4, congestion_value = 0.25, demand = 5, supply = 20
row = 89, col = 5, congestion_value = 0.45, demand = 9, supply = 20
row = 89, col = 6, congestion_value = 0.65, demand = 13, supply = 20
row = 89, col = 7, congestion_value = 0.7, demand = 14, supply = 20
row = 89, col = 8, congestion_value = 0.75, demand = 15, supply = 20
row = 89, col = 9, congestion_value = 0.8, demand = 16, supply = 20
row = 89, col = 10, congestion_value = 0.6, demand = 12, supply = 20
row = 89, col = 11, congestion_value = 0.8, demand = 16, supply = 20
row = 89, col = 12, congestion_value = 0.9, demand = 18, supply = 20
row = 89, col = 13, congestion_value = 0.8, demand = 16, supply = 20
row = 89, col = 14, congestion_value = 0.75, demand = 15, supply = 20
row = 89, col = 15, congestion_value = 0.65, demand = 13, supply = 20
row = 89, col = 16, congestion_value = 0.6, demand = 12, supply = 20
row = 89, col = 17, congestion_value = 0.5, demand = 10, supply = 20
row = 89, col = 18, congestion_value = 0.65, demand = 13, supply = 20
row = 89, col = 19, congestion_value = 0.7, demand = 14, supply = 20
row = 89, col = 20, congestion_value = 0.95, demand = 19, supply = 20
row = 89, col = 21, congestion_value = 0.75, demand = 15, supply = 20
row = 89, col = 22, congestion_value = 0.7, demand = 14, supply = 20
row = 89, col = 23, congestion_value = 0.6, demand = 12, supply = 20
row = 89, col = 24, congestion_value = 0.7, demand = 14, supply = 20
row = 89, col = 25, congestion_value = 0.75, demand = 15, supply = 20
row = 89, col = 26, congestion_value = 0.6, demand = 12, supply = 20
row = 89, col = 27, congestion_value = 0.45, demand = 9, supply = 20
row = 89, col = 28, congestion_value = 0.45, demand = 9, supply = 20
row = 89, col = 29, congestion_value = 0.4, demand = 8, supply = 20
row = 89, col = 30, congestion_value = 0.4, demand = 8, supply = 20
row = 89, col = 31, congestion_value = 0.45, demand = 9, supply = 20
row = 89, col = 32, congestion_value = 0.2, demand = 4, supply = 20
row = 89, col = 33, congestion_value = 0.2, demand = 4, supply = 20
row = 89, col = 34, congestion_value = 0.25, demand = 5, supply = 20
row = 89, col = 35, congestion_value = 0.25, demand = 5, supply = 20
row = 89, col = 36, congestion_value = 0.15, demand = 3, supply = 20
row = 89, col = 37, congestion_value = 0.15, demand = 3, supply = 20
row = 89, col = 38, congestion_value = 0.05, demand = 1, supply = 20
row = 89, col = 39, congestion_value = 0.1, demand = 2, supply = 20
row = 89, col = 40, congestion_value = 0.1, demand = 2, supply = 20
row = 89, col = 41, congestion_value = 0.1, demand = 2, supply = 20
row = 89, col = 42, congestion_value = 0.15, demand = 3, supply = 20
row = 89, col = 43, congestion_value = 0.4, demand = 8, supply = 20
row = 89, col = 44, congestion_value = 0.55, demand = 11, supply = 20
row = 89, col = 45, congestion_value = 0.3, demand = 6, supply = 20
row = 89, col = 46, congestion_value = 0.3, demand = 6, supply = 20
row = 89, col = 47, congestion_value = 0.4, demand = 8, supply = 20
row = 89, col = 48, congestion_value = 0.3, demand = 6, supply = 20
row = 89, col = 49, congestion_value = 0.35, demand = 7, supply = 20
row = 89, col = 50, congestion_value = 0.45, demand = 9, supply = 20
row = 89, col = 51, congestion_value = 0.45, demand = 9, supply = 20
row = 89, col = 52, congestion_value = 0.4, demand = 8, supply = 20
row = 89, col = 53, congestion_value = 0.4, demand = 8, supply = 20
row = 89, col = 54, congestion_value = 0.35, demand = 7, supply = 20
row = 89, col = 55, congestion_value = 0.35, demand = 7, supply = 20
row = 89, col = 56, congestion_value = 0.3, demand = 6, supply = 20
row = 89, col = 57, congestion_value = 0.25, demand = 5, supply = 20
row = 89, col = 58, congestion_value = 0.25, demand = 5, supply = 20
row = 89, col = 59, congestion_value = 0.25, demand = 5, supply = 20
row = 89, col = 60, congestion_value = 0.15, demand = 3, supply = 20
row = 89, col = 61, congestion_value = 0.1, demand = 2, supply = 20
row = 89, col = 62, congestion_value = 0.15, demand = 3, supply = 20
row = 90, col = 0, congestion_value = 0.1, demand = 2, supply = 20
row = 90, col = 1, congestion_value = 0.05, demand = 1, supply = 20
row = 90, col = 2, congestion_value = 0.1, demand = 2, supply = 20
row = 90, col = 3, congestion_value = 0.15, demand = 3, supply = 20
row = 90, col = 4, congestion_value = 0.25, demand = 5, supply = 20
row = 90, col = 5, congestion_value = 0.25, demand = 5, supply = 20
row = 90, col = 6, congestion_value = 0.4, demand = 8, supply = 20
row = 90, col = 7, congestion_value = 0.45, demand = 9, supply = 20
row = 90, col = 8, congestion_value = 0.75, demand = 15, supply = 20
row = 90, col = 9, congestion_value = 0.75, demand = 15, supply = 20
row = 90, col = 10, congestion_value = 0.8, demand = 16, supply = 20
row = 90, col = 11, congestion_value = 0.45, demand = 9, supply = 20
row = 90, col = 12, congestion_value = 0.4, demand = 8, supply = 20
row = 90, col = 13, congestion_value = 0.5, demand = 10, supply = 20
row = 90, col = 14, congestion_value = 0.4, demand = 8, supply = 20
row = 90, col = 15, congestion_value = 0.25, demand = 5, supply = 20
row = 90, col = 16, congestion_value = 0.45, demand = 9, supply = 20
row = 90, col = 17, congestion_value = 0.7, demand = 14, supply = 20
row = 90, col = 18, congestion_value = 0.55, demand = 11, supply = 20
row = 90, col = 19, congestion_value = 0.35, demand = 7, supply = 20
row = 90, col = 20, congestion_value = 0.4, demand = 8, supply = 20
row = 90, col = 21, congestion_value = 0.3, demand = 6, supply = 20
row = 90, col = 22, congestion_value = 0.35, demand = 7, supply = 20
row = 90, col = 23, congestion_value = 0.3, demand = 6, supply = 20
row = 90, col = 24, congestion_value = 0.4, demand = 8, supply = 20
row = 90, col = 25, congestion_value = 0.4, demand = 8, supply = 20
row = 90, col = 26, congestion_value = 0.35, demand = 7, supply = 20
row = 90, col = 27, congestion_value = 0.25, demand = 5, supply = 20
row = 90, col = 28, congestion_value = 0.3, demand = 6, supply = 20
row = 90, col = 29, congestion_value = 0.1, demand = 2, supply = 20
row = 90, col = 30, congestion_value = 0.05, demand = 1, supply = 20
row = 90, col = 31, congestion_value = 0.05, demand = 1, supply = 20
row = 90, col = 32, congestion_value = 0.3, demand = 6, supply = 20
row = 90, col = 33, congestion_value = 0.1, demand = 2, supply = 20
row = 90, col = 34, congestion_value = 0.15, demand = 3, supply = 20
row = 90, col = 35, congestion_value = 0.15, demand = 3, supply = 20
row = 90, col = 36, congestion_value = 0.1, demand = 2, supply = 20
row = 90, col = 37, congestion_value = 0.15, demand = 3, supply = 20
row = 90, col = 38, congestion_value = 0.05, demand = 1, supply = 20
row = 90, col = 39, congestion_value = 0.15, demand = 3, supply = 20
row = 90, col = 40, congestion_value = 0.05, demand = 1, supply = 20
row = 90, col = 41, congestion_value = 0.05, demand = 1, supply = 20
row = 90, col = 42, congestion_value = 0.2, demand = 4, supply = 20
row = 90, col = 43, congestion_value = 0.35, demand = 7, supply = 20
row = 90, col = 44, congestion_value = 0.35, demand = 7, supply = 20
