========== HORIZONTAL BEGIN ==========
row = 2, col = 44, congestion_value = 1.21429, demand = 17, supply = 14
row = 29, col = 40, congestion_value = 0.75, demand = 9, supply = 12
row = 29, col = 41, congestion_value = 0.583333, demand = 7, supply = 12
row = 29, col = 42, congestion_value = 0.583333, demand = 7, supply = 12
row = 29, col = 43, congestion_value = 0.916667, demand = 11, supply = 12
row = 29, col = 44, congestion_value = 1, demand = 12, supply = 12
row = 29, col = 45, congestion_value = 0.916667, demand = 11, supply = 12
row = 29, col = 46, congestion_value = 0.833333, demand = 10, supply = 12
row = 29, col = 47, congestion_value = 0.833333, demand = 10, supply = 12
row = 29, col = 48, congestion_value = 0.916667, demand = 11, supply = 12
row = 29, col = 49, congestion_value = 0.75, demand = 9, supply = 12
row = 29, col = 50, congestion_value = 0.666667, demand = 8, supply = 12
row = 29, col = 51, congestion_value = 0.75, demand = 9, supply = 12
row = 29, col = 52, congestion_value = 0.583333, demand = 7, supply = 12
row = 29, col = 53, congestion_value = 0.583333, demand = 7, supply = 12
row = 29, col = 54, congestion_value = 0.75, demand = 9, supply = 12
row = 29, col = 55, congestion_value = 0.25, demand = 3, supply = 12
row = 29, col = 56, congestion_value = 0.166667, demand = 2, supply = 12
row = 29, col = 57, congestion_value = 0.25, demand = 3, supply = 12
row = 29, col = 58, congestion_value = 0.25, demand = 3, supply = 12
row = 29, col = 59, congestion_value = 0.25, demand = 3, supply = 12
row = 29, col = 60, congestion_value = 0.5, demand = 6, supply = 12
row = 29, col = 61, congestion_value = 0.333333, demand = 4, supply = 12
row = 29, col = 62, congestion_value = 0.0833333, demand = 1, supply = 12
row = 30, col = 0, congestion_value = 0.5, demand = 6, supply = 12
row = 30, col = 1, congestion_value = 0.333333, demand = 4, supply = 12
row = 30, col = 2, congestion_value = 0.666667, demand = 8, supply = 12
row = 30, col = 3, congestion_value = 0.416667, demand = 5, supply = 12
row = 30, col = 4, congestion_value = 0.666667, demand = 8, supply = 12
row = 30, col = 5, congestion_value = 0.583333, demand = 7, supply = 12
row = 30, col = 6, congestion_value = 0.916667, demand = 11, supply = 12
row = 30, col = 7, congestion_value = 0.916667, demand = 11, supply = 12
row = 30, col = 8, congestion_value = 1.16667, demand = 14, supply = 12
row = 30, col = 9, congestion_value = 1, demand = 12, supply = 12
row = 30, col = 10, congestion_value = 1.5, demand = 18, supply = 12
row = 30, col = 11, congestion_value = 1.41667, demand = 17, supply = 12
row = 30, col = 12, congestion_value = 1.16667, demand = 14, supply = 12
row = 30, col = 13, congestion_value = 0.916667, demand = 11, supply = 12
row = 30, col = 14, congestion_value = 0.75, demand = 9, supply = 12
row = 30, col = 15, congestion_value = 0.75, demand = 9, supply = 12
row = 30, col = 16, congestion_value = 0.666667, demand = 8, supply = 12
row = 30, col = 17, congestion_value = 0.666667, demand = 8, supply = 12
row = 30, col = 18, congestion_value = 0.916667, demand = 11, supply = 12
row = 30, col = 19, congestion_value = 1.5, demand = 18, supply = 12
row = 30, col = 20, congestion_value = 1.41667, demand = 17, supply = 12
row = 30, col = 21, congestion_value = 1.08333, demand = 13, supply = 12
row = 30, col = 22, congestion_value = 0.833333, demand = 10, supply = 12
row = 30, col = 23, congestion_value = 0.666667, demand = 8, supply = 12
row = 30, col = 24, congestion_value = 0.5, demand = 6, supply = 12
row = 30, col = 25, congestion_value = 0.666667, demand = 8, supply = 12
row = 30, col = 26, congestion_value = 0.666667, demand = 8, supply = 12
row = 30, col = 27, congestion_value = 0.5, demand = 6, supply = 12
row = 30, col = 28, congestion_value = 0.333333, demand = 4, supply = 12
row = 30, col = 29, congestion_value = 0.166667, demand = 2, supply = 12
row = 30, col = 30, congestion_value = 0.166667, demand = 2, supply = 12
row = 30, col = 31, congestion_value = 0.25, demand = 3, supply = 12
row = 30, col = 32, congestion_value = 0.416667, demand = 5, supply = 12
row = 30, col = 33, congestion_value = 0.333333, demand = 4, supply = 12
row = 30, col = 34, congestion_value = 0.333333, demand = 4, supply = 12
row = 30, col = 35, congestion_value = 0.833333, demand = 10, supply = 12
row = 30, col = 36, congestion_value = 1, demand = 12, supply = 12
row = 30, col = 37, congestion_value = 0.5, demand = 6, supply = 12
row = 30, col = 38, congestion_value = 0.5, demand = 6, supply = 12
row = 30, col = 39, congestion_value = 0.416667, demand = 5, supply = 12
row = 30, col = 40, congestion_value = 0.666667, demand = 8, supply = 12
row = 30, col = 41, congestion_value = 0.666667, demand = 8, supply = 12
row = 30, col = 42, congestion_value = 1.41667, demand = 17, supply = 12
row = 30, col = 43, congestion_value = 1.41667, demand = 17, supply = 12
row = 30, col = 44, congestion_value = 1.5, demand = 18, supply = 12
row = 30, col = 45, congestion_value = 1, demand = 12, supply = 12
row = 30, col = 46, congestion_value = 0.75, demand = 9, supply = 12
row = 30, col = 47, congestion_value = 0.916667, demand = 11, supply = 12
row = 30, col = 48, congestion_value = 1.08333, demand = 13, supply = 12
row = 30, col = 49, congestion_value = 0.916667, demand = 11, supply = 12
row = 30, col = 50, congestion_value = 1, demand = 12, supply = 12
row = 30, col = 51, congestion_value = 1.16667, demand = 14, supply = 12
row = 30, col = 52, congestion_value = 0.916667, demand = 11, supply = 12
row = 30, col = 53, congestion_value = 0.75, demand = 9, supply = 12
row = 30, col = 54, congestion_value = 0.916667, demand = 11, supply = 12
row = 30, col = 55, congestion_value = 0.666667, demand = 8, supply = 12
row = 30, col = 56, congestion_value = 0.583333, demand = 7, supply = 12
row = 30, col = 57, congestion_value = 0.5, demand = 6, supply = 12
row = 30, col = 58, congestion_value = 0.416667, demand = 5, supply = 12
row = 30, col = 59, congestion_value = 0.333333, demand = 4, supply = 12
row = 30, col = 60, congestion_value = 0.5, demand = 6, supply = 12
row = 30, col = 61, congestion_value = 0.583333, demand = 7, supply = 12
row = 30, col = 62, congestion_value = 0.416667, demand = 5, supply = 12
row = 31, col = 0, congestion_value = 0.25, demand = 3, supply = 12
row = 31, col = 1, congestion_value = 0, demand = 0, supply = 12
row = 31, col = 2, congestion_value = 0.166667, demand = 2, supply = 12
row = 31, col = 3, congestion_value = 0, demand = 0, supply = 12
row = 31, col = 4, congestion_value = 0.0833333, demand = 1, supply = 12
row = 31, col = 5, congestion_value = 0.333333, demand = 4, supply = 12
row = 31, col = 6, congestion_value = 0.166667, demand = 2, supply = 12
row = 31, col = 7, congestion_value = 0.25, demand = 3, supply = 12
row = 31, col = 8, congestion_value = 0.25, demand = 3, supply = 12
row = 31, col = 9, congestion_value = 0.0833333, demand = 1, supply = 12
row = 31, col = 10, congestion_value = 0.583333, demand = 7, supply = 12
row = 31, col = 11, congestion_value = 0.333333, demand = 4, supply = 12
row = 31, col = 12, congestion_value = 0.5, demand = 6, supply = 12
row = 31, col = 13, congestion_value = 0.25, demand = 3, supply = 12
row = 31, col = 14, congestion_value = 0.5, demand = 6, supply = 12
row = 31, col = 15, congestion_value = 0.416667, demand = 5, supply = 12
row = 31, col = 16, congestion_value = 0.666667, demand = 8, supply = 12
row = 31, col = 17, congestion_value = 0.0833333, demand = 1, supply = 12
row = 31, col = 18, congestion_value = 0.25, demand = 3, supply = 12
row = 31, col = 19, congestion_value = 0.0833333, demand = 1, supply = 12
row = 31, col = 20, congestion_value = 0.0833333, demand = 1, supply = 12
row = 31, col = 21, congestion_value = 0.166667, demand = 2, supply = 12
row = 31, col = 22, congestion_value = 0.25, demand = 3, supply = 12
row = 31, col = 23, congestion_value = 0.416667, demand = 5, supply = 12
row = 31, col = 24, congestion_value = 0.166667, demand = 2, supply = 12
row = 31, col = 25, congestion_value = 0.416667, demand = 5, supply = 12
row = 31, col = 26, congestion_value = 0.5, demand = 6, supply = 12
row = 31, col = 27, congestion_value = 0.25, demand = 3, supply = 12
row = 31, col = 28, congestion_value = 0.416667, demand = 5, supply = 12
row = 31, col = 29, congestion_value = 0.166667, demand = 2, supply = 12
row = 31, col = 30, congestion_value = 0.166667, demand = 2, supply = 12
row = 31, col = 31, congestion_value = 0.166667, demand = 2, supply = 12
row = 31, col = 32, congestion_value = 0.416667, demand = 5, supply = 12
row = 31, col = 33, congestion_value = 0.416667, demand = 5, supply = 12
row = 31, col = 34, congestion_value = 0.666667, demand = 8, supply = 12
row = 31, col = 35, congestion_value = 0.75, demand = 9, supply = 12
row = 31, col = 36, congestion_value = 0.583333, demand = 7, supply = 12
row = 31, col = 37, congestion_value = 0.583333, demand = 7, supply = 12
row = 31, col = 38, congestion_value = 0.833333, demand = 10, supply = 12
row = 31, col = 39, congestion_value = 1.16667, demand = 14, supply = 12
row = 31, col = 40, congestion_value = 1.25, demand = 15, supply = 12
row = 31, col = 41, congestion_value = 1.16667, demand = 14, supply = 12
row = 31, col = 42, congestion_value = 1.33333, demand = 16, supply = 12
row = 31, col = 43, congestion_value = 1, demand = 12, supply = 12
row = 31, col = 44, congestion_value = 1, demand = 12, supply = 12
row = 31, col = 45, congestion_value = 1.08333, demand = 13, supply = 12
row = 31, col = 46, congestion_value = 0.583333, demand = 7, supply = 12
row = 31, col = 47, congestion_value = 0.833333, demand = 10, supply = 12
row = 31, col = 48, congestion_value = 0.75, demand = 9, supply = 12
row = 31, col = 49, congestion_value = 0.75, demand = 9, supply = 12
row = 31, col = 50, congestion_value = 0.833333, demand = 10, supply = 12
row = 31, col = 51, congestion_value = 0.583333, demand = 7, supply = 12
row = 31, col = 52, congestion_value = 0.583333, demand = 7, supply = 12
row = 31, col = 53, congestion_value = 0.5, demand = 6, supply = 12
row = 31, col = 54, congestion_value = 0.416667, demand = 5, supply = 12
row = 31, col = 55, congestion_value = 0.333333, demand = 4, supply = 12
row = 31, col = 56, congestion_value = 0.416667, demand = 5, supply = 12
row = 31, col = 57, congestion_value = 0.333333, demand = 4, supply = 12
row = 31, col = 58, congestion_value = 0.25, demand = 3, supply = 12
row = 31, col = 59, congestion_value = 0.5, demand = 6, supply = 12
row = 31, col = 60, congestion_value = 0.916667, demand = 11, supply = 12
row = 31, col = 61, congestion_value = 0.666667, demand = 8, supply = 12
row = 31, col = 62, congestion_value = 0.666667, demand = 8, supply = 12
row = 32, col = 0, congestion_value = 0.416667, demand = 5, supply = 12
row = 32, col = 1, congestion_value = 0.166667, demand = 2, supply = 12
row = 32, col = 2, congestion_value = 0.166667, demand = 2, supply = 12
row = 32, col = 3, congestion_value = 0.0833333, demand = 1, supply = 12
row = 32, col = 4, congestion_value = 0.5, demand = 6, supply = 12
row = 32, col = 5, congestion_value = 0.416667, demand = 5, supply = 12
row = 32, col = 6, congestion_value = 0.75, demand = 9, supply = 12
row = 32, col = 7, congestion_value = 0.416667, demand = 5, supply = 12
row = 32, col = 8, congestion_value = 0.25, demand = 3, supply = 12
row = 32, col = 9, congestion_value = 0.333333, demand = 4, supply = 12
row = 32, col = 10, congestion_value = 0.666667, demand = 8, supply = 12
row = 32, col = 11, congestion_value = 0.416667, demand = 5, supply = 12
row = 32, col = 12, congestion_value = 0.0833333, demand = 1, supply = 12
row = 32, col = 13, congestion_value = 0.416667, demand = 5, supply = 12
row = 32, col = 14, congestion_value = 0.0833333, demand = 1, supply = 12
row = 32, col = 15, congestion_value = 0.166667, demand = 2, supply = 12
row = 32, col = 16, congestion_value = 0.333333, demand = 4, supply = 12
row = 32, col = 17, congestion_value = 0.25, demand = 3, supply = 12
row = 32, col = 18, congestion_value = 0.5, demand = 6, supply = 12
row = 32, col = 19, congestion_value = 0.416667, demand = 5, supply = 12
row = 32, col = 20, congestion_value = 0.25, demand = 3, supply = 12
row = 32, col = 21, congestion_value = 0.25, demand = 3, supply = 12
row = 32, col = 22, congestion_value = 0.166667, demand = 2, supply = 12
row = 32, col = 23, congestion_value = 0.166667, demand = 2, supply = 12
row = 32, col = 24, congestion_value = 0.416667, demand = 5, supply = 12
row = 32, col = 25, congestion_value = 0.5, demand = 6, supply = 12
row = 32, col = 26, congestion_value = 0.416667, demand = 5, supply = 12
row = 32, col = 27, congestion_value = 0.25, demand = 3, supply = 12
row = 32, col = 28, congestion_value = 0.5, demand = 6, supply = 12
row = 32, col = 29, congestion_value = 0.5, demand = 6, supply = 12
row = 32, col = 30, congestion_value = 0.583333, demand = 7, supply = 12
row = 32, col = 31, congestion_value = 0.5, demand = 6, supply = 12
row = 32, col = 32, congestion_value = 0.5, demand = 6, supply = 12
row = 32, col = 33, congestion_value = 0.666667, demand = 8, supply = 12
row = 32, col = 34, congestion_value = 0.583333, demand = 7, supply = 12
row = 32, col = 35, congestion_value = 0.5, demand = 6, supply = 12
row = 32, col = 36, congestion_value = 0.833333, demand = 10, supply = 12
row = 32, col = 37, congestion_value = 1.08333, demand = 13, supply = 12
row = 32, col = 38, congestion_value = 0.916667, demand = 11, supply = 12
row = 32, col = 39, congestion_value = 0.75, demand = 9, supply = 12
row = 32, col = 40, congestion_value = 1.08333, demand = 13, supply = 12
row = 32, col = 41, congestion_value = 1.16667, demand = 14, supply = 12
row = 32, col = 42, congestion_value = 1.08333, demand = 13, supply = 12
row = 32, col = 43, congestion_value = 0.916667, demand = 11, supply = 12
row = 32, col = 44, congestion_value = 1.08333, demand = 13, supply = 12
row = 32, col = 45, congestion_value = 0.666667, demand = 8, supply = 12
row = 32, col = 46, congestion_value = 0.75, demand = 9, supply = 12
row = 32, col = 47, congestion_value = 0.583333, demand = 7, supply = 12
row = 32, col = 48, congestion_value = 0.666667, demand = 8, supply = 12
row = 32, col = 49, congestion_value = 0.5, demand = 6, supply = 12
row = 32, col = 50, congestion_value = 0.583333, demand = 7, supply = 12
row = 32, col = 51, congestion_value = 0.833333, demand = 10, supply = 12
row = 32, col = 52, congestion_value = 0.75, demand = 9, supply = 12
row = 32, col = 53, congestion_value = 0.75, demand = 9, supply = 12
row = 32, col = 54, congestion_value = 0.583333, demand = 7, supply = 12
row = 32, col = 55, congestion_value = 0.333333, demand = 4, supply = 12
row = 32, col = 56, congestion_value = 0.333333, demand = 4, supply = 12
row = 32, col = 57, congestion_value = 0.166667, demand = 2, supply = 12
row = 32, col = 58, congestion_value = 0.25, demand = 3, supply = 12
row = 32, col = 59, congestion_value = 0.166667, demand = 2, supply = 12
row = 32, col = 60, congestion_value = 0.0833333, demand = 1, supply = 12
row = 32, col = 61, congestion_value = 0.416667, demand = 5, supply = 12
row = 32, col = 62, congestion_value = 0.166667, demand = 2, supply = 12
row = 33, col = 0, congestion_value = 0.25, demand = 3, supply = 12
row = 33, col = 1, congestion_value = 0.333333, demand = 4, supply = 12
row = 33, col = 2, congestion_value = 0.583333, demand = 7, supply = 12
row = 33, col = 3, congestion_value = 0.916667, demand = 11, supply = 12
row = 33, col = 4, congestion_value = 0.583333, demand = 7, supply = 12
row = 33, col = 5, congestion_value = 0.916667, demand = 11, supply = 12
row = 33, col = 6, congestion_value = 1.08333, demand = 13, supply = 12
row = 33, col = 7, congestion_value = 0.666667, demand = 8, supply = 12
row = 33, col = 8, congestion_value = 0.666667, demand = 8, supply = 12
row = 33, col = 9, congestion_value = 0.75, demand = 9, supply = 12
row = 33, col = 10, congestion_value = 1.25, demand = 15, supply = 12
row = 33, col = 11, congestion_value = 1, demand = 12, supply = 12
row = 33, col = 12, congestion_value = 0.833333, demand = 10, supply = 12
row = 33, col = 13, congestion_value = 0.833333, demand = 10, supply = 12
row = 33, col = 14, congestion_value = 0.75, demand = 9, supply = 12
row = 33, col = 15, congestion_value = 0.5, demand = 6, supply = 12
row = 33, col = 16, congestion_value = 0.666667, demand = 8, supply = 12
row = 33, col = 17, congestion_value = 0.75, demand = 9, supply = 12
row = 33, col = 18, congestion_value = 1, demand = 12, supply = 12
row = 33, col = 19, congestion_value = 0.75, demand = 9, supply = 12
row = 33, col = 20, congestion_value = 0.833333, demand = 10, supply = 12
row = 33, col = 21, congestion_value = 0.583333, demand = 7, supply = 12
row = 33, col = 22, congestion_value = 0.25, demand = 3, supply = 12
row = 33, col = 23, congestion_value = 0.333333, demand = 4, supply = 12
row = 33, col = 24, congestion_value = 0.583333, demand = 7, supply = 12
row = 33, col = 25, congestion_value = 0.5, demand = 6, supply = 12
row = 33, col = 26, congestion_value = 0.333333, demand = 4, supply = 12
row = 33, col = 27, congestion_value = 0.25, demand = 3, supply = 12
row = 33, col = 28, congestion_value = 0.25, demand = 3, supply = 12
row = 33, col = 29, congestion_value = 0.416667, demand = 5, supply = 12
row = 33, col = 30, congestion_value = 0.333333, demand = 4, supply = 12
row = 33, col = 31, congestion_value = 0.416667, demand = 5, supply = 12
row = 33, col = 32, congestion_value = 0.583333, demand = 7, supply = 12
row = 33, col = 33, congestion_value = 0.583333, demand = 7, supply = 12
row = 33, col = 34, congestion_value = 1.08333, demand = 13, supply = 12
row = 33, col = 35, congestion_value = 0.916667, demand = 11, supply = 12
row = 33, col = 36, congestion_value = 0.75, demand = 9, supply = 12
row = 33, col = 37, congestion_value = 0.75, demand = 9, supply = 12
row = 33, col = 38, congestion_value = 0.75, demand = 9, supply = 12
row = 33, col = 39, congestion_value = 0.916667, demand = 11, supply = 12
row = 33, col = 40, congestion_value = 0.916667, demand = 11, supply = 12
row = 33, col = 41, congestion_value = 1.08333, demand = 13, supply = 12
row = 33, col = 42, congestion_value = 1.16667, demand = 14, supply = 12
row = 33, col = 43, congestion_value = 1.16667, demand = 14, supply = 12
row = 33, col = 44, congestion_value = 1.08333, demand = 13, supply = 12
row = 33, col = 45, congestion_value = 1.08333, demand = 13, supply = 12
row = 33, col = 46, congestion_value = 1, demand = 12, supply = 12
row = 33, col = 47, congestion_value = 0.75, demand = 9, supply = 12
row = 33, col = 48, congestion_value = 0.916667, demand = 11, supply = 12
row = 33, col = 49, congestion_value = 0.833333, demand = 10, supply = 12
row = 33, col = 50, congestion_value = 0.666667, demand = 8, supply = 12
row = 33, col = 51, congestion_value = 0.916667, demand = 11, supply = 12
row = 33, col = 52, congestion_value = 1.33333, demand = 16, supply = 12
row = 33, col = 53, congestion_value = 1.41667, demand = 17, supply = 12
row = 33, col = 54, congestion_value = 0.833333, demand = 10, supply = 12
row = 33, col = 55, congestion_value = 0.833333, demand = 10, supply = 12
row = 33, col = 56, congestion_value = 1, demand = 12, supply = 12
row = 33, col = 57, congestion_value = 0.666667, demand = 8, supply = 12
row = 33, col = 58, congestion_value = 0.5, demand = 6, supply = 12
row = 33, col = 59, congestion_value = 0.5, demand = 6, supply = 12
row = 33, col = 60, congestion_value = 0.5, demand = 6, supply = 12
row = 33, col = 61, congestion_value = 0.333333, demand = 4, supply = 12
row = 33, col = 62, congestion_value = 0.25, demand = 3, supply = 12
row = 34, col = 0, congestion_value = 0.0833333, demand = 1, supply = 12
row = 34, col = 1, congestion_value = 0.0833333, demand = 1, supply = 12
row = 34, col = 2, congestion_value = 0.25, demand = 3, supply = 12
row = 34, col = 3, congestion_value = 0.416667, demand = 5, supply = 12
row = 34, col = 4, congestion_value = 0.333333, demand = 4, supply = 12
row = 34, col = 5, congestion_value = 0.583333, demand = 7, supply = 12
row = 34, col = 6, congestion_value = 0.666667, demand = 8, supply = 12
row = 34, col = 7, congestion_value = 0.833333, demand = 10, supply = 12
row = 34, col = 8, congestion_value = 0.833333, demand = 10, supply = 12
row = 34, col = 9, congestion_value = 0.5, demand = 6, supply = 12
row = 34, col = 10, congestion_value = 0.583333, demand = 7, supply = 12
row = 34, col = 11, congestion_value = 0.583333, demand = 7, supply = 12
row = 34, col = 12, congestion_value = 0.5, demand = 6, supply = 12
row = 34, col = 13, congestion_value = 0.833333, demand = 10, supply = 12
row = 34, col = 14, congestion_value = 0.583333, demand = 7, supply = 12
row = 34, col = 15, congestion_value = 0.583333, demand = 7, supply = 12
row = 34, col = 16, congestion_value = 0.416667, demand = 5, supply = 12
row = 34, col = 17, congestion_value = 0.333333, demand = 4, supply = 12
row = 34, col = 18, congestion_value = 0.416667, demand = 5, supply = 12
row = 34, col = 19, congestion_value = 0.5, demand = 6, supply = 12
row = 34, col = 20, congestion_value = 0.5, demand = 6, supply = 12
row = 34, col = 21, congestion_value = 0.25, demand = 3, supply = 12
row = 34, col = 22, congestion_value = 0.333333, demand = 4, supply = 12
row = 34, col = 23, congestion_value = 0.25, demand = 3, supply = 12
row = 34, col = 24, congestion_value = 0.333333, demand = 4, supply = 12
row = 34, col = 25, congestion_value = 0.333333, demand = 4, supply = 12
row = 34, col = 26, congestion_value = 0.333333, demand = 4, supply = 12
row = 34, col = 27, congestion_value = 0.166667, demand = 2, supply = 12
row = 34, col = 28, congestion_value = 0.583333, demand = 7, supply = 12
row = 34, col = 29, congestion_value = 0.0833333, demand = 1, supply = 12
row = 34, col = 30, congestion_value = 0.166667, demand = 2, supply = 12
row = 34, col = 31, congestion_value = 0.166667, demand = 2, supply = 12
row = 34, col = 32, congestion_value = 0.75, demand = 9, supply = 12
row = 34, col = 33, congestion_value = 0.333333, demand = 4, supply = 12
row = 34, col = 34, congestion_value = 0.583333, demand = 7, supply = 12
row = 34, col = 35, congestion_value = 0.583333, demand = 7, supply = 12
row = 34, col = 36, congestion_value = 0.5, demand = 6, supply = 12
row = 34, col = 37, congestion_value = 0.333333, demand = 4, supply = 12
row = 34, col = 38, congestion_value = 1.08333, demand = 13, supply = 12
row = 34, col = 39, congestion_value = 1.33333, demand = 16, supply = 12
row = 34, col = 40, congestion_value = 0.916667, demand = 11, supply = 12
row = 34, col = 41, congestion_value = 1.33333, demand = 16, supply = 12
row = 34, col = 42, congestion_value = 1.33333, demand = 16, supply = 12
row = 34, col = 43, congestion_value = 1.25, demand = 15, supply = 12
row = 34, col = 44, congestion_value = 1, demand = 12, supply = 12
row = 34, col = 45, congestion_value = 0.916667, demand = 11, supply = 12
row = 34, col = 46, congestion_value = 0.916667, demand = 11, supply = 12
row = 34, col = 47, congestion_value = 0.75, demand = 9, supply = 12
row = 34, col = 48, congestion_value = 1.25, demand = 15, supply = 12
row = 34, col = 49, congestion_value = 1, demand = 12, supply = 12
row = 34, col = 50, congestion_value = 1.08333, demand = 13, supply = 12
row = 34, col = 51, congestion_value = 1, demand = 12, supply = 12
row = 34, col = 52, congestion_value = 1, demand = 12, supply = 12
row = 34, col = 53, congestion_value = 0.916667, demand = 11, supply = 12
row = 34, col = 54, congestion_value = 0.916667, demand = 11, supply = 12
row = 34, col = 55, congestion_value = 0.75, demand = 9, supply = 12
row = 34, col = 56, congestion_value = 0.75, demand = 9, supply = 12
row = 34, col = 57, congestion_value = 0.583333, demand = 7, supply = 12
row = 34, col = 58, congestion_value = 0.666667, demand = 8, supply = 12
row = 34, col = 59, congestion_value = 0.5, demand = 6, supply = 12
row = 34, col = 60, congestion_value = 0.416667, demand = 5, supply = 12
row = 34, col = 61, congestion_value = 0.25, demand = 3, supply = 12
row = 34, col = 62, congestion_value = 0.25, demand = 3, supply = 12
row = 35, col = 0, congestion_value = 0.25, demand = 3, supply = 12
row = 35, col = 1, congestion_value = 0.166667, demand = 2, supply = 12
row = 35, col = 2, congestion_value = 0.333333, demand = 4, supply = 12
row = 35, col = 3, congestion_value = 0.5, demand = 6, supply = 12
row = 35, col = 4, congestion_value = 0.333333, demand = 4, supply = 12
row = 35, col = 5, congestion_value = 0.416667, demand = 5, supply = 12
row = 35, col = 6, congestion_value = 0.5, demand = 6, supply = 12
row = 35, col = 7, congestion_value = 0.416667, demand = 5, supply = 12
row = 35, col = 8, congestion_value = 0.583333, demand = 7, supply = 12
row = 35, col = 9, congestion_value = 0.666667, demand = 8, supply = 12
row = 35, col = 10, congestion_value = 0.833333, demand = 10, supply = 12
row = 35, col = 11, congestion_value = 1.08333, demand = 13, supply = 12
row = 35, col = 12, congestion_value = 1.25, demand = 15, supply = 12
row = 35, col = 13, congestion_value = 1, demand = 12, supply = 12
row = 35, col = 14, congestion_value = 0.583333, demand = 7, supply = 12
row = 35, col = 15, congestion_value = 0.5, demand = 6, supply = 12
row = 35, col = 16, congestion_value = 0.666667, demand = 8, supply = 12
row = 35, col = 17, congestion_value = 0.416667, demand = 5, supply = 12
row = 35, col = 18, congestion_value = 0.666667, demand = 8, supply = 12
row = 35, col = 19, congestion_value = 0.833333, demand = 10, supply = 12
row = 35, col = 20, congestion_value = 0.5, demand = 6, supply = 12
row = 35, col = 21, congestion_value = 0.666667, demand = 8, supply = 12
row = 35, col = 22, congestion_value = 0.583333, demand = 7, supply = 12
row = 35, col = 23, congestion_value = 0.25, demand = 3, supply = 12
row = 35, col = 24, congestion_value = 0.333333, demand = 4, supply = 12
row = 35, col = 25, congestion_value = 0.25, demand = 3, supply = 12
row = 35, col = 26, congestion_value = 0.25, demand = 3, supply = 12
row = 35, col = 27, congestion_value = 0.333333, demand = 4, supply = 12
row = 35, col = 28, congestion_value = 0.583333, demand = 7, supply = 12
row = 35, col = 29, congestion_value = 0.583333, demand = 7, supply = 12
row = 35, col = 30, congestion_value = 0.5, demand = 6, supply = 12
row = 35, col = 31, congestion_value = 0.333333, demand = 4, supply = 12
row = 35, col = 32, congestion_value = 0.5, demand = 6, supply = 12
row = 35, col = 33, congestion_value = 0.666667, demand = 8, supply = 12
row = 35, col = 34, congestion_value = 0.666667, demand = 8, supply = 12
row = 35, col = 35, congestion_value = 0.583333, demand = 7, supply = 12
row = 35, col = 36, congestion_value = 0.666667, demand = 8, supply = 12
row = 35, col = 37, congestion_value = 0.75, demand = 9, supply = 12
row = 35, col = 38, congestion_value = 0.916667, demand = 11, supply = 12
row = 35, col = 39, congestion_value = 1.16667, demand = 14, supply = 12
row = 35, col = 40, congestion_value = 1.16667, demand = 14, supply = 12
row = 35, col = 41, congestion_value = 1.33333, demand = 16, supply = 12
row = 35, col = 42, congestion_value = 1.16667, demand = 14, supply = 12
row = 35, col = 43, congestion_value = 0.75, demand = 9, supply = 12
row = 35, col = 44, congestion_value = 0.666667, demand = 8, supply = 12
row = 35, col = 45, congestion_value = 0.583333, demand = 7, supply = 12
row = 35, col = 46, congestion_value = 0.25, demand = 3, supply = 12
row = 35, col = 47, congestion_value = 0.25, demand = 3, supply = 12
row = 35, col = 48, congestion_value = 0.166667, demand = 2, supply = 12
row = 35, col = 49, congestion_value = 0.333333, demand = 4, supply = 12
row = 35, col = 50, congestion_value = 0.333333, demand = 4, supply = 12
row = 35, col = 51, congestion_value = 0.5, demand = 6, supply = 12
row = 35, col = 52, congestion_value = 0.583333, demand = 7, supply = 12
row = 35, col = 53, congestion_value = 0.666667, demand = 8, supply = 12
row = 35, col = 54, congestion_value = 0.583333, demand = 7, supply = 12
row = 35, col = 55, congestion_value = 0.666667, demand = 8, supply = 12
row = 35, col = 56, congestion_value = 0.333333, demand = 4, supply = 12
row = 35, col = 57, congestion_value = 0.666667, demand = 8, supply = 12
row = 35, col = 58, congestion_value = 0.5, demand = 6, supply = 12
row = 35, col = 59, congestion_value = 0.25, demand = 3, supply = 12
row = 35, col = 60, congestion_value = 0.166667, demand = 2, supply = 12
row = 35, col = 61, congestion_value = 0.416667, demand = 5, supply = 12
row = 35, col = 62, congestion_value = 0.416667, demand = 5, supply = 12
row = 36, col = 0, congestion_value = 0.166667, demand = 2, supply = 12
row = 36, col = 1, congestion_value = 0, demand = 0, supply = 12
row = 36, col = 2, congestion_value = 0, demand = 0, supply = 12
row = 36, col = 3, congestion_value = 0.25, demand = 3, supply = 12
row = 36, col = 4, congestion_value = 0.166667, demand = 2, supply = 12
row = 36, col = 5, congestion_value = 0.833333, demand = 10, supply = 12
row = 36, col = 6, congestion_value = 0.75, demand = 9, supply = 12
row = 36, col = 7, congestion_value = 0.416667, demand = 5, supply = 12
row = 36, col = 8, congestion_value = 0.416667, demand = 5, supply = 12
row = 36, col = 9, congestion_value = 0.416667, demand = 5, supply = 12
row = 36, col = 10, congestion_value = 0.333333, demand = 4, supply = 12
row = 36, col = 11, congestion_value = 0.5, demand = 6, supply = 12
row = 36, col = 12, congestion_value = 0.666667, demand = 8, supply = 12
row = 36, col = 13, congestion_value = 0.75, demand = 9, supply = 12
