========== HORIZONTAL BEGIN ==========
row = 4, col = 42, congestion_value = 1.07143, demand = 15, supply = 14
start.first = 37
start.second = 37
back trace...(14, 42)
back trace...(14, 41)
back trace...(14, 40)
back trace...(14, 39)
back trace...(14, 38)
back trace...(14, 37)
back trace...(15, 37)
back trace...(16, 37)
back trace...(16, 36)
back trace...(17, 36)
back trace...(18, 36)
back trace...(19, 36)
back trace...(20, 36)
back trace...(21, 36)
back trace...(22, 36)
back trace...(23, 36)
back trace...(24, 36)
back trace...(25, 36)
back trace...(26, 36)
back trace...(27, 36)
back trace...(28, 36)
back trace...(29, 36)
back trace...(30, 36)
back trace...(31, 36)
back trace...(32, 36)
back trace...(33, 36)
back trace...(34, 36)
back trace...(35, 36)
back trace...(36, 36)
back trace...(37, 36)
back trace...(37, 37)
reroute net = 10138, pin 1 = (28, 36) pin 2 = (27, 36) 
start.first = 28
start.second = 36
back trace...(27, 36)
back trace...(28, 36)
reroute net = 9359, pin 1 = (28, 36) pin 2 = (27, 36) 
start.first = 28
start.second = 36
back trace...(27, 36)
back trace...(28, 36)
reroute net = 6165, pin 1 = (28, 36) pin 2 = (26, 36) 
start.first = 28
start.second = 36
back trace...(26, 36)
back trace...(27, 36)
back trace...(28, 36)
reroute net = 4822, pin 1 = (27, 36) pin 2 = (28, 36) 
start.first = 27
start.second = 36
back trace...(28, 36)
back trace...(27, 36)
reroute net = 2743, pin 1 = (28, 36) pin 2 = (27, 36) 
start.first = 28
start.second = 36
back trace...(27, 36)
back trace...(28, 36)
reroute net = 2214, pin 1 = (28, 36) pin 2 = (27, 36) 
start.first = 28
start.second = 36
back trace...(27, 36)
back trace...(28, 36)
reroute net = 948, pin 1 = (21, 36) pin 2 = (30, 36) 
start.first = 21
start.second = 36
back trace...(30, 36)
back trace...(29, 36)
back trace...(28, 36)
back trace...(28, 37)
back trace...(27, 37)
back trace...(26, 37)
back trace...(25, 37)
back trace...(24, 37)
back trace...(23, 37)
back trace...(22, 37)
back trace...(21, 37)
back trace...(21, 36)
reroute net = 744, pin 1 = (28, 36) pin 2 = (11, 31) 
start.first = 28
start.second = 36
back trace...(11, 31)
back trace...(11, 32)
back trace...(12, 32)
back trace...(13, 32)
back trace...(14, 32)
back trace...(15, 32)
back trace...(16, 32)
back trace...(17, 32)
back trace...(18, 32)
back trace...(19, 32)
back trace...(20, 32)
back trace...(21, 32)
back trace...(22, 32)
back trace...(23, 32)
back trace...(24, 32)
back trace...(25, 32)
back trace...(26, 32)
back trace...(27, 32)
back trace...(28, 32)
back trace...(28, 33)
back trace...(28, 34)
back trace...(28, 35)
back trace...(28, 36)
reroute net = 6164, pin 1 = (57, 39) pin 2 = (27, 38) 
start.first = 57
start.second = 39
back trace...(27, 38)
back trace...(28, 38)
back trace...(29, 38)
back trace...(30, 38)
back trace...(31, 38)
back trace...(32, 38)
back trace...(33, 38)
back trace...(34, 38)
back trace...(35, 38)
back trace...(36, 38)
back trace...(37, 38)
back trace...(38, 38)
back trace...(39, 38)
back trace...(40, 38)
back trace...(40, 37)
back trace...(41, 37)
back trace...(42, 37)
back trace...(43, 37)
back trace...(44, 37)
back trace...(45, 37)
back trace...(46, 37)
back trace...(47, 37)
back trace...(48, 37)
back trace...(49, 37)
back trace...(50, 37)
back trace...(51, 37)
back trace...(52, 37)
back trace...(53, 37)
back trace...(54, 37)
back trace...(54, 38)
back trace...(55, 38)
back trace...(56, 38)
back trace...(57, 38)
back trace...(57, 39)
reroute net = 10175, pin 1 = (26, 35) pin 2 = (29, 35) 
start.first = 26
start.second = 35
back trace...(29, 35)
back trace...(28, 35)
back trace...(27, 35)
back trace...(26, 35)
reroute net = 10173, pin 1 = (28, 35) pin 2 = (4, 32) 
start.first = 28
start.second = 35
back trace...(4, 32)
back trace...(5, 32)
back trace...(6, 32)
back trace...(7, 32)
back trace...(8, 32)
back trace...(9, 32)
back trace...(10, 32)
back trace...(11, 32)
back trace...(12, 32)
back trace...(13, 32)
back trace...(14, 32)
back trace...(15, 32)
back trace...(16, 32)
back trace...(17, 32)
back trace...(18, 32)
back trace...(19, 32)
back trace...(20, 32)
back trace...(21, 32)
back trace...(22, 32)
back trace...(23, 32)
back trace...(24, 32)
back trace...(25, 32)
back trace...(26, 32)
back trace...(27, 32)
back trace...(28, 32)
back trace...(28, 33)
back trace...(28, 34)
back trace...(28, 35)
reroute net = 9181, pin 1 = (23, 35) pin 2 = (30, 36) 
start.first = 23
start.second = 35
back trace...(30, 36)
back trace...(29, 36)
back trace...(28, 36)
back trace...(27, 36)
back trace...(26, 36)
back trace...(25, 36)
back trace...(24, 36)
back trace...(23, 36)
back trace...(23, 35)
reroute net = 11371, pin 1 = (32, 30) pin 2 = (8, 28) 
start.first = 32
start.second = 30
back trace...(8, 28)
back trace...(9, 28)
back trace...(10, 28)
back trace...(11, 28)
back trace...(12, 28)
back trace...(13, 28)
back trace...(14, 28)
back trace...(15, 28)
back trace...(16, 28)
back trace...(17, 28)
back trace...(18, 28)
back trace...(19, 28)
back trace...(20, 28)
back trace...(21, 28)
back trace...(22, 28)
back trace...(23, 28)
back trace...(24, 28)
back trace...(25, 28)
back trace...(26, 28)
back trace...(27, 28)
back trace...(28, 28)
back trace...(28, 29)
back trace...(29, 29)
back trace...(30, 29)
back trace...(31, 29)
back trace...(32, 29)
back trace...(32, 30)
reroute net = 10834, pin 1 = (29, 30) pin 2 = (11, 30) 
start.first = 29
start.second = 30
back trace...(11, 30)
back trace...(12, 30)
back trace...(13, 30)
back trace...(14, 30)
back trace...(15, 30)
back trace...(16, 30)
back trace...(17, 30)
back trace...(18, 30)
back trace...(19, 30)
back trace...(20, 30)
back trace...(21, 30)
back trace...(22, 30)
back trace...(23, 30)
back trace...(24, 30)
back trace...(25, 30)
back trace...(26, 30)
back trace...(27, 30)
back trace...(28, 30)
back trace...(29, 30)
reroute net = 10832, pin 1 = (8, 30) pin 2 = (32, 30) 
start.first = 8
start.second = 30
back trace...(32, 30)
back trace...(31, 30)
back trace...(30, 30)
back trace...(29, 30)
back trace...(28, 30)
back trace...(27, 30)
back trace...(26, 30)
back trace...(25, 30)
back trace...(24, 30)
back trace...(23, 30)
back trace...(22, 30)
back trace...(21, 30)
back trace...(20, 30)
back trace...(19, 30)
back trace...(18, 30)
back trace...(17, 30)
back trace...(16, 30)
back trace...(15, 30)
back trace...(14, 30)
back trace...(13, 30)
back trace...(12, 30)
back trace...(11, 30)
back trace...(10, 30)
back trace...(9, 30)
back trace...(8, 30)
reroute net = 10817, pin 1 = (5, 30) pin 2 = (28, 29) 
start.first = 5
start.second = 30
back trace...(28, 29)
back trace...(28, 30)
back trace...(27, 30)
back trace...(26, 30)
back trace...(25, 30)
back trace...(24, 30)
back trace...(23, 30)
back trace...(22, 30)
back trace...(21, 30)
back trace...(20, 30)
back trace...(19, 30)
back trace...(18, 30)
back trace...(17, 30)
back trace...(16, 30)
back trace...(15, 30)
back trace...(14, 30)
back trace...(13, 30)
back trace...(12, 30)
back trace...(11, 30)
back trace...(10, 30)
back trace...(9, 30)
back trace...(8, 30)
back trace...(7, 30)
back trace...(6, 30)
back trace...(5, 30)
reroute net = 9275, pin 1 = (28, 30) pin 2 = (27, 30) 
start.first = 28
start.second = 30
back trace...(27, 30)
back trace...(28, 30)
reroute net = 8712, pin 1 = (6, 30) pin 2 = (28, 30) 
start.first = 6
start.second = 30
back trace...(28, 30)
back trace...(27, 30)
back trace...(26, 30)
back trace...(25, 30)
back trace...(24, 30)
back trace...(23, 30)
back trace...(22, 30)
back trace...(21, 30)
back trace...(20, 30)
back trace...(19, 30)
back trace...(18, 30)
back trace...(17, 30)
back trace...(16, 30)
back trace...(15, 30)
back trace...(14, 30)
back trace...(13, 30)
back trace...(12, 30)
back trace...(11, 30)
back trace...(10, 30)
back trace...(9, 30)
back trace...(8, 30)
back trace...(7, 30)
back trace...(6, 30)
reroute net = 6923, pin 1 = (29, 30) pin 2 = (7, 30) 
start.first = 29
start.second = 30
back trace...(7, 30)
back trace...(8, 30)
back trace...(9, 30)
back trace...(10, 30)
back trace...(11, 30)
back trace...(12, 30)
back trace...(13, 30)
back trace...(14, 30)
back trace...(15, 30)
back trace...(16, 30)
back trace...(17, 30)
back trace...(18, 30)
back trace...(19, 30)
back trace...(20, 30)
back trace...(21, 30)
back trace...(22, 30)
back trace...(23, 30)
back trace...(24, 30)
back trace...(25, 30)
back trace...(26, 30)
back trace...(27, 30)
back trace...(28, 30)
back trace...(29, 30)
reroute net = 6921, pin 1 = (8, 30) pin 2 = (30, 28) 
start.first = 8
start.second = 30
back trace...(30, 28)
back trace...(29, 28)
back trace...(28, 28)
back trace...(27, 28)
back trace...(26, 28)
back trace...(25, 28)
back trace...(24, 28)
back trace...(23, 28)
back trace...(22, 28)
back trace...(21, 28)
back trace...(20, 28)
back trace...(19, 28)
back trace...(18, 28)
back trace...(17, 28)
back trace...(16, 28)
back trace...(15, 28)
back trace...(14, 28)
back trace...(13, 28)
back trace...(12, 28)
back trace...(11, 28)
back trace...(10, 28)
back trace...(9, 28)
back trace...(9, 29)
back trace...(8, 29)
back trace...(8, 30)
reroute net = 6189, pin 1 = (9, 30) pin 2 = (33, 29) 
start.first = 9
start.second = 30
back trace...(33, 29)
back trace...(33, 30)
back trace...(32, 30)
back trace...(31, 30)
back trace...(30, 30)
back trace...(29, 30)
back trace...(28, 30)
back trace...(27, 30)
back trace...(26, 30)
back trace...(25, 30)
back trace...(24, 30)
back trace...(23, 30)
back trace...(22, 30)
back trace...(21, 30)
back trace...(20, 30)
back trace...(19, 30)
back trace...(18, 30)
back trace...(17, 30)
back trace...(16, 30)
back trace...(15, 30)
back trace...(14, 30)
back trace...(13, 30)
back trace...(12, 30)
back trace...(11, 30)
back trace...(10, 30)
back trace...(9, 30)
reroute net = 5417, pin 1 = (29, 30) pin 2 = (7, 30) 
start.first = 29
start.second = 30
back trace...(7, 30)
back trace...(8, 30)
back trace...(9, 30)
back trace...(10, 30)
back trace...(11, 30)
back trace...(12, 30)
back trace...(13, 30)
back trace...(14, 30)
back trace...(15, 30)
back trace...(16, 30)
back trace...(17, 30)
back trace...(18, 30)
back trace...(19, 30)
back trace...(20, 30)
back trace...(21, 30)
back trace...(22, 30)
back trace...(23, 30)
back trace...(24, 30)
back trace...(25, 30)
back trace...(26, 30)
back trace...(27, 30)
back trace...(28, 30)
back trace...(29, 30)
reroute net = 5415, pin 1 = (8, 30) pin 2 = (30, 28) 
start.first = 8
start.second = 30
back trace...(30, 28)
back trace...(29, 28)
back trace...(28, 28)
back trace...(27, 28)
back trace...(26, 28)
back trace...(25, 28)
back trace...(24, 28)
back trace...(23, 28)
back trace...(22, 28)
back trace...(21, 28)
back trace...(20, 28)
back trace...(19, 28)
back trace...(18, 28)
back trace...(17, 28)
back trace...(16, 28)
back trace...(15, 28)
back trace...(14, 28)
back trace...(13, 28)
back trace...(12, 28)
back trace...(11, 28)
back trace...(10, 28)
back trace...(9, 28)
back trace...(9, 29)
back trace...(8, 29)
back trace...(8, 30)
reroute net = 10435, pin 1 = (27, 58) pin 2 = (22, 59) 
start.first = 27
start.second = 58
back trace...(22, 59)
back trace...(23, 59)
back trace...(24, 59)
back trace...(25, 59)
back trace...(26, 59)
back trace...(27, 59)
back trace...(27, 58)
reroute net = 12268, pin 1 = (26, 55) pin 2 = (28, 55) 
start.first = 26
start.second = 55
back trace...(28, 55)
back trace...(27, 55)
back trace...(26, 55)
reroute net = 12200, pin 1 = (30, 55) pin 2 = (19, 57) 
start.first = 30
start.second = 55
back trace...(19, 57)
back trace...(20, 57)
back trace...(21, 57)
back trace...(22, 57)
back trace...(23, 57)
back trace...(24, 57)
back trace...(25, 57)
back trace...(26, 57)
back trace...(27, 57)
back trace...(28, 57)
back trace...(28, 56)
back trace...(29, 56)
back trace...(30, 56)
back trace...(30, 55)
reroute net = 12175, pin 1 = (29, 55) pin 2 = (24, 55) 
start.first = 29
start.second = 55
back trace...(24, 55)
back trace...(25, 55)
back trace...(26, 55)
back trace...(27, 55)
back trace...(28, 55)
back trace...(29, 55)
reroute net = 10777, pin 1 = (29, 55) pin 2 = (25, 54) 
start.first = 29
start.second = 55
back trace...(25, 54)
back trace...(26, 54)
back trace...(27, 54)
back trace...(28, 54)
back trace...(29, 54)
back trace...(29, 55)
reroute net = 10119, pin 1 = (27, 55) pin 2 = (26, 50) 
start.first = 27
start.second = 55
back trace...(26, 50)
back trace...(26, 51)
back trace...(26, 52)
back trace...(26, 53)
back trace...(27, 53)
back trace...(27, 54)
back trace...(27, 55)
reroute net = 10000, pin 1 = (26, 55) pin 2 = (27, 55) 
start.first = 26
start.second = 55
back trace...(27, 55)
back trace...(26, 55)
reroute net = 9056, pin 1 = (5, 55) pin 2 = (28, 56) 
start.first = 5
start.second = 55
back trace...(28, 56)
back trace...(27, 56)
back trace...(26, 56)
back trace...(25, 56)
back trace...(24, 56)
back trace...(23, 56)
back trace...(22, 56)
back trace...(21, 56)
back trace...(20, 56)
back trace...(19, 56)
back trace...(18, 56)
back trace...(17, 56)
back trace...(16, 56)
back trace...(15, 56)
back trace...(14, 56)
back trace...(13, 56)
back trace...(12, 56)
back trace...(11, 56)
back trace...(10, 56)
back trace...(9, 56)
back trace...(8, 56)
back trace...(7, 56)
back trace...(6, 56)
back trace...(5, 56)
back trace...(5, 55)
reroute net = 12855, pin 1 = (25, 46) pin 2 = (27, 47) 
start.first = 25
start.second = 46
back trace...(27, 47)
back trace...(26, 47)
back trace...(25, 47)
back trace...(25, 46)
reroute net = 12854, pin 1 = (27, 46) pin 2 = (25, 47) 
start.first = 27
start.second = 46
back trace...(25, 47)
back trace...(26, 47)
back trace...(26, 46)
back trace...(27, 46)
reroute net = 10837, pin 1 = (27, 46) pin 2 = (26, 46) 
start.first = 27
start.second = 46
back trace...(26, 46)
back trace...(27, 46)
reroute net = 9563, pin 1 = (27, 46) pin 2 = (21, 42) 
start.first = 27
start.second = 46
reroute net = 8070, pin 1 = (27, 46) pin 2 = (23, 47) 
start.first = 27
start.second = 46
back trace...(23, 47)
back trace...(24, 47)
back trace...(25, 47)
back trace...(26, 47)
back trace...(26, 46)
back trace...(27, 46)
reroute net = 5188, pin 1 = (27, 46) pin 2 = (21, 42) 
start.first = 27
start.second = 46
reroute net = 12851, pin 1 = (27, 44) pin 2 = (26, 44) 
start.first = 27
start.second = 44
reroute net = 12851, pin 1 = (27, 44) pin 2 = (26, 44) 
start.first = 27
start.second = 44
back trace...(26, 44)
back trace...(27, 44)
reroute net = 11964, pin 1 = (26, 43) pin 2 = (27, 38) 
start.first = 26
start.second = 43
back trace...(27, 38)
back trace...(27, 37)
back trace...(27, 36)
back trace...(27, 35)
back trace...(27, 34)
back trace...(26, 34)
back trace...(25, 34)
back trace...(24, 34)
back trace...(24, 35)
back trace...(23, 35)
back trace...(23, 36)
back trace...(23, 37)
back trace...(23, 38)
back trace...(23, 39)
back trace...(22, 39)
back trace...(22, 40)
back trace...(21, 40)
back trace...(20, 40)
back trace...(20, 41)
back trace...(20, 42)
back trace...(20, 43)
back trace...(21, 43)
back trace...(22, 43)
back trace...(23, 43)
back trace...(24, 43)
back trace...(25, 43)
back trace...(26, 43)
reroute net = 11317, pin 1 = (27, 43) pin 2 = (26, 43) 
start.first = 27
start.second = 43
back trace...(26, 43)
back trace...(27, 43)
reroute net = 7669, pin 1 = (26, 43) pin 2 = (27, 43) 
start.first = 26
start.second = 43
back trace...(27, 43)
back trace...(26, 43)
reroute net = 4920, pin 1 = (35, 43) pin 2 = (10, 38) 
start.first = 35
start.second = 43
back trace...(10, 38)
back trace...(10, 39)
back trace...(11, 39)
back trace...(12, 39)
back trace...(12, 40)
back trace...(13, 40)
back trace...(14, 40)
back trace...(14, 41)
back trace...(15, 41)
back trace...(16, 41)
back trace...(17, 41)
back trace...(17, 42)
back trace...(18, 42)
back trace...(18, 43)
back trace...(19, 43)
back trace...(20, 43)
back trace...(21, 43)
back trace...(22, 43)
back trace...(23, 43)
back trace...(24, 43)
back trace...(25, 43)
back trace...(26, 43)
back trace...(27, 43)
back trace...(28, 43)
back trace...(29, 43)
back trace...(30, 43)
back trace...(31, 43)
back trace...(32, 43)
back trace...(33, 43)
back trace...(34, 43)
back trace...(35, 43)
reroute net = 4191, pin 1 = (35, 43) pin 2 = (10, 38) 
start.first = 35
start.second = 43
back trace...(10, 38)
back trace...(10, 39)
back trace...(10, 40)
back trace...(10, 41)
back trace...(10, 42)
back trace...(10, 43)
back trace...(10, 44)
back trace...(10, 45)
back trace...(11, 45)
back trace...(12, 45)
back trace...(13, 45)
back trace...(14, 45)
back trace...(15, 45)
back trace...(16, 45)
back trace...(17, 45)
back trace...(18, 45)
back trace...(19, 45)
back trace...(20, 45)
back trace...(20, 44)
back trace...(21, 44)
back trace...(21, 43)
back trace...(22, 43)
back trace...(23, 43)
back trace...(24, 43)
back trace...(25, 43)
back trace...(26, 43)
back trace...(27, 43)
back trace...(28, 43)
back trace...(29, 43)
back trace...(30, 43)
back trace...(31, 43)
back trace...(32, 43)
back trace...(33, 43)
back trace...(34, 43)
back trace...(35, 43)
reroute net = 3799, pin 1 = (26, 43) pin 2 = (27, 43) 
start.first = 26
start.second = 43
back trace...(27, 43)
back trace...(26, 43)
reroute net = 3719, pin 1 = (26, 43) pin 2 = (28, 42) 
start.first = 26
start.second = 43
back trace...(28, 42)
back trace...(28, 43)
back trace...(27, 43)
back trace...(26, 43)
reroute net = 2554, pin 1 = (35, 43) pin 2 = (19, 36) 
start.first = 35
start.second = 43
back trace...(19, 36)
back trace...(19, 37)
back trace...(19, 38)
back trace...(19, 39)
back trace...(19, 40)
back trace...(19, 41)
back trace...(19, 42)
back trace...(19, 43)
back trace...(20, 43)
back trace...(21, 43)
back trace...(22, 43)
back trace...(23, 43)
back trace...(24, 43)
back trace...(25, 43)
back trace...(26, 43)
back trace...(27, 43)
back trace...(28, 43)
back trace...(29, 43)
back trace...(30, 43)
back trace...(31, 43)
back trace...(32, 43)
back trace...(33, 43)
back trace...(34, 43)
back trace...(35, 43)
reroute net = 2300, pin 1 = (15, 43) pin 2 = (39, 37) 
start.first = 15
start.second = 43
back trace...(39, 37)
back trace...(39, 38)
back trace...(39, 39)
back trace...(39, 40)
back trace...(39, 41)
back trace...(39, 42)
back trace...(38, 42)
back trace...(37, 42)
back trace...(36, 42)
back trace...(36, 43)
back trace...(35, 43)
back trace...(34, 43)
back trace...(33, 43)
back trace...(32, 43)
back trace...(31, 43)
back trace...(30, 43)
back trace...(29, 43)
back trace...(28, 43)
back trace...(27, 43)
back trace...(26, 43)
back trace...(25, 43)
back trace...(24, 43)
back trace...(23, 43)
back trace...(22, 43)
back trace...(21, 43)
back trace...(20, 43)
back trace...(20, 44)
back trace...(19, 44)
back trace...(18, 44)
back trace...(17, 44)
back trace...(16, 44)
back trace...(15, 44)
back trace...(15, 43)
reroute net = 2249, pin 1 = (27, 43) pin 2 = (26, 43) 
start.first = 27
start.second = 43
back trace...(26, 43)
back trace...(27, 43)
reroute net = 639, pin 1 = (32, 43) pin 2 = (26, 32) 
start.first = 32
start.second = 43
back trace...(26, 32)
back trace...(26, 33)
back trace...(26, 34)
back trace...(26, 35)
back trace...(26, 36)
back trace...(26, 37)
back trace...(26, 38)
back trace...(26, 39)
back trace...(26, 40)
back trace...(26, 41)
back trace...(26, 42)
back trace...(26, 43)
back trace...(27, 43)
back trace...(28, 43)
back trace...(29, 43)
back trace...(30, 43)
back trace...(31, 43)
back trace...(32, 43)
reroute net = 7374, pin 1 = (39, 38) pin 2 = (8, 40) 
start.first = 39
start.second = 38
back trace...(8, 40)
back trace...(8, 41)
back trace...(8, 42)
back trace...(8, 43)
back trace...(9, 43)
back trace...(10, 43)
back trace...(11, 43)
back trace...(12, 43)
back trace...(13, 43)
back trace...(14, 43)
back trace...(15, 43)
back trace...(16, 43)
back trace...(17, 43)
back trace...(18, 43)
back trace...(19, 43)
back trace...(20, 43)
back trace...(21, 43)
back trace...(22, 43)
back trace...(23, 43)
back trace...(24, 43)
back trace...(25, 43)
back trace...(26, 43)
back trace...(27, 43)
back trace...(28, 43)
back trace...(29, 43)
back trace...(30, 43)
back trace...(30, 42)
back trace...(31, 42)
back trace...(31, 41)
back trace...(32, 41)
back trace...(32, 40)
back trace...(33, 40)
back trace...(34, 40)
back trace...(35, 40)
back trace...(36, 40)
back trace...(37, 40)
back trace...(38, 40)
back trace...(39, 40)
back trace...(39, 39)
back trace...(39, 38)
reroute net = 2301, pin 1 = (40, 37) pin 2 = (8, 42) 
start.first = 40
start.second = 37
back trace...(8, 42)
back trace...(8, 43)
back trace...(9, 43)
back trace...(10, 43)
back trace...(11, 43)
back trace...(12, 43)
back trace...(13, 43)
back trace...(14, 43)
back trace...(15, 43)
back trace...(16, 43)
back trace...(17, 43)
back trace...(18, 43)
back trace...(18, 44)
back trace...(19, 44)
back trace...(20, 44)
back trace...(21, 44)
back trace...(22, 44)
back trace...(23, 44)
back trace...(23, 43)
back trace...(24, 43)
back trace...(25, 43)
back trace...(26, 43)
back trace...(27, 43)
back trace...(28, 43)
back trace...(29, 43)
back trace...(30, 43)
back trace...(30, 42)
back trace...(31, 42)
back trace...(32, 42)
back trace...(32, 41)
back trace...(33, 41)
back trace...(34, 41)
back trace...(35, 41)
back trace...(36, 41)
back trace...(37, 41)
back trace...(37, 40)
back trace...(38, 40)
back trace...(39, 40)
back trace...(39, 39)
back trace...(40, 39)
back trace...(40, 38)
back trace...(40, 37)
reroute net = 6458, pin 1 = (41, 49) pin 2 = (17, 48) 
start.first = 41
start.second = 49
back trace...(17, 48)
back trace...(17, 49)
back trace...(18, 49)
back trace...(19, 49)
back trace...(19, 50)
back trace...(20, 50)
back trace...(21, 50)
back trace...(22, 50)
back trace...(22, 51)
back trace...(23, 51)
back trace...(24, 51)
back trace...(25, 51)
back trace...(26, 51)
back trace...(27, 51)
back trace...(27, 52)
back trace...(28, 52)
back trace...(29, 52)
back trace...(30, 52)
back trace...(31, 52)
back trace...(32, 52)
back trace...(33, 52)
back trace...(34, 52)
back trace...(35, 52)
back trace...(36, 52)
back trace...(36, 53)
back trace...(37, 53)
back trace...(38, 53)
back trace...(39, 53)
back trace...(39, 52)
back trace...(39, 51)
back trace...(40, 51)
back trace...(41, 51)
back trace...(41, 50)
back trace...(41, 49)
reroute net = 5188, pin 1 = (27, 46) pin 2 = (21, 42) 
start.first = 27
start.second = 46
reroute net = 5188, pin 1 = (27, 46) pin 2 = (21, 42) 
start.first = 27
start.second = 46
back trace...(21, 42)
back trace...(21, 43)
back trace...(21, 44)
back trace...(22, 44)
back trace...(23, 44)
back trace...(24, 44)
back trace...(25, 44)
back trace...(25, 45)
back trace...(26, 45)
back trace...(27, 45)
back trace...(27, 46)
reroute net = 11592, pin 1 = (27, 40) pin 2 = (26, 39) 
start.first = 27
start.second = 40
back trace...(26, 39)
back trace...(27, 39)
back trace...(27, 40)
reroute net = 10502, pin 1 = (27, 40) pin 2 = (26, 41) 
start.first = 27
start.second = 40
back trace...(26, 41)
back trace...(27, 41)
back trace...(27, 40)
reroute net = 12542, pin 1 = (27, 39) pin 2 = (25, 43) 
start.first = 27
start.second = 39
back trace...(25, 43)
back trace...(25, 42)
back trace...(25, 41)
back trace...(26, 41)
back trace...(27, 41)
back trace...(27, 40)
back trace...(27, 39)
reroute net = 7753, pin 1 = (26, 39) pin 2 = (27, 38) 
start.first = 26
start.second = 39
back trace...(27, 38)
back trace...(26, 38)
back trace...(26, 39)
reroute net = 11611, pin 1 = (24, 37) pin 2 = (27, 44) 
start.first = 24
start.second = 37
back trace...(27, 44)
back trace...(27, 43)
back trace...(27, 42)
back trace...(27, 41)
back trace...(27, 40)
back trace...(27, 39)
back trace...(26, 39)
back trace...(26, 38)
back trace...(25, 38)
back trace...(25, 37)
back trace...(24, 37)
reroute net = 11610, pin 1 = (27, 37) pin 2 = (15, 44) 
start.first = 27
start.second = 37
back trace...(15, 44)
back trace...(15, 43)
back trace...(15, 42)
back trace...(16, 42)
back trace...(16, 41)
back trace...(17, 41)
back trace...(18, 41)
back trace...(19, 41)
back trace...(20, 41)
back trace...(21, 41)
back trace...(22, 41)
back trace...(22, 40)
back trace...(23, 40)
back trace...(24, 40)
back trace...(25, 40)
back trace...(26, 40)
back trace...(26, 39)
back trace...(27, 39)
back trace...(27, 38)
back trace...(27, 37)
reroute net = 8942, pin 1 = (27, 37) pin 2 = (16, 32) 
start.first = 27
start.second = 37
back trace...(16, 32)
back trace...(17, 32)
back trace...(18, 32)
back trace...(19, 32)
back trace...(20, 32)
back trace...(21, 32)
back trace...(22, 32)
back trace...(23, 32)
back trace...(24, 32)
back trace...(25, 32)
back trace...(26, 32)
back trace...(26, 33)
back trace...(26, 34)
back trace...(26, 35)
back trace...(27, 35)
back trace...(27, 36)
back trace...(27, 37)
reroute net = 7754, pin 1 = (27, 37) pin 2 = (26, 37) 
start.first = 27
start.second = 37
back trace...(26, 37)
back trace...(27, 37)
reroute net = 4212, pin 1 = (30, 37) pin 2 = (10, 35) 
start.first = 30
start.second = 37
back trace...(10, 35)
back trace...(10, 34)
back trace...(11, 34)
back trace...(12, 34)
back trace...(13, 34)
back trace...(14, 34)
back trace...(15, 34)
back trace...(16, 34)
back trace...(17, 34)
back trace...(18, 34)
back trace...(19, 34)
back trace...(20, 34)
back trace...(21, 34)
back trace...(22, 34)
back trace...(23, 34)
back trace...(24, 34)
back trace...(25, 34)
back trace...(25, 35)
back trace...(26, 35)
back trace...(27, 35)
back trace...(27, 36)
back trace...(28, 36)
back trace...(29, 36)
back trace...(30, 36)
back trace...(30, 37)
reroute net = 2299, pin 1 = (38, 37) pin 2 = (10, 43) 
start.first = 38
start.second = 37
back trace...(10, 43)
back trace...(11, 43)
back trace...(12, 43)
back trace...(13, 43)
back trace...(14, 43)
back trace...(15, 43)
back trace...(16, 43)
back trace...(17, 43)
back trace...(18, 43)
back trace...(18, 42)
back trace...(19, 42)
back trace...(19, 41)
back trace...(20, 41)
back trace...(21, 41)
back trace...(22, 41)
back trace...(22, 40)
back trace...(23, 40)
back trace...(23, 39)
back trace...(23, 38)
back trace...(23, 37)
back trace...(24, 37)
back trace...(25, 37)
back trace...(26, 37)
back trace...(27, 37)
back trace...(28, 37)
back trace...(29, 37)
back trace...(30, 37)
back trace...(31, 37)
back trace...(32, 37)
back trace...(33, 37)
back trace...(34, 37)
back trace...(35, 37)
back trace...(36, 37)
back trace...(37, 37)
back trace...(38, 37)
reroute net = 1437, pin 1 = (27, 37) pin 2 = (10, 40) 
start.first = 27
start.second = 37
back trace...(10, 40)
back trace...(10, 39)
back trace...(10, 38)
back trace...(10, 37)
back trace...(11, 37)
back trace...(12, 37)
back trace...(13, 37)
back trace...(14, 37)
back trace...(15, 37)
back trace...(16, 37)
back trace...(16, 36)
back trace...(17, 36)
back trace...(18, 36)
back trace...(19, 36)
back trace...(20, 36)
back trace...(21, 36)
back trace...(22, 36)
back trace...(23, 36)
back trace...(24, 36)
back trace...(24, 37)
back trace...(25, 37)
back trace...(26, 37)
back trace...(27, 37)
reroute net = 947, pin 1 = (30, 37) pin 2 = (19, 30) 
start.first = 30
start.second = 37
back trace...(19, 30)
back trace...(19, 31)
back trace...(19, 32)
back trace...(19, 33)
back trace...(19, 34)
back trace...(19, 35)
back trace...(20, 35)
back trace...(21, 35)
back trace...(22, 35)
back trace...(22, 36)
back trace...(23, 36)
back trace...(24, 36)
back trace...(24, 37)
back trace...(25, 37)
back trace...(26, 37)
back trace...(27, 37)
back trace...(28, 37)
back trace...(29, 37)
back trace...(30, 37)
reroute net = 11591, pin 1 = (35, 34) pin 2 = (25, 37) 
start.first = 35
start.second = 34
back trace...(25, 37)
back trace...(26, 37)
back trace...(27, 37)
back trace...(28, 37)
